snippet,article - date
"  woman   MARK  FRANKLIN   NORTH  Shore  Temple  Emanuel  (NSTE)  congregant  Elizabeth  Ban  will  be  honoured  by  a  Muslim  organisation  this  Sunday  for  her  inter-faith  work   Ban,  61,  will  receive  the  Affinity  Intercultural  Foundation’s  (AIF’s)  Women  of  Faith  award.   AIF  is  a  Muslim  advocacy  organisa  tion  established  in  2001.  Each  year  it  honours  a  Jewish,  a  Christian  and  a  Muslim  woman  who  has  worked  towards  building  bridges  between  the  three  religions.   Bom  in  Hungary,  Ban,  who  immi   grated  from  the  United  States  in  1991,  said  she  was  delighted  to  have  been  selected,  although  she  was  surprised  at   the  award.   “I  think  it’s  an  honour  that  I  don’t  deserve  yet,  but  I  hope  I  will.”   Ban  currently  heads  NSTE’s  Mus  lims  Dialogue  Group,  which  last  year  arranged  a  successful  inter-faith  Suc  cot  celebration  that  featured  Indone  sian  Muslim  drummers  and  a  Christian  gospel  group.   She  assumed  leadership  of  the  group  from  NSTE’s  Rabbi  Alison  Conyer,  who  returned  to  the  United   States  last  year.  Ban  has  been  instru  mental  in  linking  Jewish  volunteers  with  young  Muslims  living  in  Fairfield.   “We  are  minorities  in  Australia  and   many  Australians  have  a  perception  that  Jews  and  Muslims  hate  each  other,  so  it’s  therefore  very  good  for  us  to  be  seen  to  be  working  together  because  it  sets  a  great  example,”  she  said.   Previous  recipients  of  the  award  include  NSW  Jewish  Board  of  Deputies  community  relations  adviso  ry  committee  chairperson  Josie  Lacy  and  Shalom  Institute  director  of  adult  education  Peta  Jones  Pellach.   Elizabeth  Ban...  displaying  the  program  for  Rejoicel  a  concert  that  brought   iogbther  Christians,  Jews  and  Muslims. ",2006-03-10
"  Pro-Jewish  Labor  senator  dies   AW  STAFF   JOHN  Wheeldon,  a  former  Labor  senator  who  campaigned  to  assist  Soviet  Jewry  in  the  1970s,  died  at  his  Sydney  home  last  week,  aged  76.   Isi  Leibler,  a  three-time  former  president  of  the  Executive  Council  of  Australia  Jewry  (ECAJ),  said  Wheeldon  had  been  a  driving  force  in  bringing  world  attention  to  the  plight  of  Soviet  Jewry.   “He  was  one  of  the  great  friends  of  the  Jewish  people  and  especially  of  Soviet  Jews,”  Leibler  told  the  AJN  this  week  by  phone  from  Jerusalem.   “He  was  a  true  intellectual,  a  social  democrat  of  the  old  school  and  reacted  violently  against  any  manifestation  of  racism   and  repression.   ECAJ  president  Grahame  Leonard  paid  tribute  to  Wheeldon’s  role  in  reforming  the  Senate  by  introducing  the  committee  system  as  a  means  of  increasing  transparency.   A  senator  for  16  years,  Wheeldon  began  his  political  career  with  the  WA  Liberal  Party  before  defecting  to  the  ALP  over  then  prime  minister  Robert  Menzies’  Communist  Party  Dissolution  Bill  in  the  1950s.   Wheeldon  was  elected  to  the  Upper  House  in  1965  and  was  appointed  to  cabi  net  when  Gough  Whitlam  became  PM  in  1972.  After  leaving  politics  in  1981,  Wheel  don  worked  as  an  associate  editor  at  the  Australian.  Wheeldon  is  survived  by  his  wife,  Judith,  two  sons  and  a  daughter. ",2006-06-02
"  US  ice  hockey  player  Mathleu  Schneider  In  action  for  the  Detroit  Red  Wings.   Photo:  Detroit  Red  Wings   Games  to  provide   home  for  ‘wandering’  Jewish  hockey  star   CHANANTIGAY   MATHIEU  Schneider’s  father  calls  him  the  “Wandering  Jew”.   And  while,  historically  speaking,  most  Jews  haven’t  done  their  wan  dering  on  ice  skates,  it’s  not  difficult  to  see  how  the  term  applies  to  Schneider.  Over  the  course  of  his  17-year  National  Hockey  League  (NHL)  career,  he’s  played  in  seven  different  cities,  several  of  them  more  than  once.   Currently  a  star  defender  for  the  Detroit  Red  Wings,  he’s  bounced   from  Montreal  to  Toronto  to  Los   Angeles  to  Detroit;  then  back  to  Montreal  and  on  again  to  Long  Island,  Toronto,  Manhattan,  Los  Angeles  and,  once  again,  Detroit.   “I’ve  been  fortunate  throughout  my  career  to  play  in  cities  with  tremendous  Jewish  communities,”  Schneider,  36,  said.  “I  feel  as  though  I’ve  been  a  role  model  in  each  city  that  I’ve  played  in.  There  are  very  few  Jewish  hockey  players,  and  it’s  been  a  nice  role  for  me  and  I’ve  really  enjoyed  it.”   Next  week,  Schneider  will  suit  up  for  another  trip:  this  one  to  Torino  where  the  “Wandering  Jew”  will  strap  on  his  skates  as  a  member  of  the  US  Olympic  hockey  team.  It’s  the  second  time  Schneider  will  be  representing  the  United  States  on  Olympic  ice  -  and  this  time,  Schnei  der  says,  he’s  hoping  to  just  enjoy  the  experience.   “The  first  time  around  there   were  so  many  uncertainties,”  Schneider,  a  native  of  New  York,  said  of  the  1998  games.  “It  was  the  first  time  the  NHL  went  to  the   Olympics.  The  travel  was  really  tough.”   Schneider  has  played  more  than  1000  NHL  games  since  1987.   Along  with  Washington’s  Jeff  Halpem  and  Los  Angeles’  Michael  Cammalleri,  Schneider  is  thought  to  be  one  of  just  three  Jews  in  the  NHL.  He  says  his  religion  hasn’t  been  a  problem  for  him  on  the  ice.   Early  on  in  his  career,  he  recalled,   there  was  an  incident  in  which  an   opposing  player  unleashed  an  eth   nic  slur.   “That  was  the  first  time  I  heard   any  of  that  stuff.  I  made  a  mental  note  that  the  next  time  I  had  a  chance,  I  would  run  the  guy  into  the  sideboards.  And  I  did,”  he  was  quoted  as  saying  on  the  jewish  virtuallibrary.org  website.   ‘There  are  very  few   Jewish  hockey  players,  and  it's  been  a  nice  role  for  me  and  I've  really  enjoyed  it.""   MATHIEU  SCHNEIDER   Ice  hockey  player   Schneider,  who  maintains  a  home  in  California  and  is  a  member  of  the  Jewish  Community  Centre  in  Redondo  Beach,  California,  said  that  over  the  years  he  has  made  an  effort  to  sit  out  on  Yom  Kippur  and  fast.  It’s  generally  not  too  hard,  he  said,  because  the  high  holy  days  tend  to  fall  during  training  camp  and  not  during  regular  season  play.   Schneider’s  mother  converted  to  Judaism  to  marry  his  father.  Today,  he  said,  “she’s  probably  the  most  knowledgeable  of  the  whole  family”  about  Judaism.   Schneider  and  his  wife,  who  has  been  in  the  process  of  converting  for  the  past  couple  of  years,  have  three  children  -  and  one  more  on  the  way.  They  are,  he  said,  being  raised  as   Jews.   “As  you  get  older,  and  especially  when  you  have  a  family,  religion  becomes  more  important,”  he  said.  “I  was  raised  as  a  proud  Jew  and  I  believe  a  lot  of  the  lessons  Judaism  teaches  relate  really  well  to  family.   “In  the  times  we  live  in,  I  think  it’s  very  important  to  give  children  that  sense  of  guidance,”  he  added.   “Tews  have  always  stuck   together.’   JTA ",2006-02-10
"  Jewish  ethicists  support  therapeutic  cloning   PETER  KOHN   AUSTRALIAN  Jewish  ethicists  have  given  their  in-principle  support  for  therapeutic  cloning  after  the  Senate  passed  a  bill  last  week  legalising  stem   cell  research.   However,  the  same  experts  also  cautioned  against  possible  abuses  of  the  practice  that  could  contravene  halacha,  calling  on  the  government  to  implement  tight  regulations.   Monash  University  law  Emeritus  Professor  Louis  Waller,  who  headed  the  pioneering  In-Vitro  Fertilisation  (IVF)  Committee  in  Victoria  in  the  1980s,  said  he  supports  stem-cell  cloning  to  help  patients  with  diseases.   “While  there  is  always  the  danger  of  rogue  behaviour  with  cloning,  a  rigorous  system  of  licensing  and  effective  regulation  is  being  devel  oped,”  he  told  the  AJN.  The  proce  dure  in  which  a  female  egg  is  injected   with  a  DNA  cell  to  create  a  cell-line   compatible  with  the  sufferer  does  not  create  an  embryo,  unlike  the  process  for  IVF,  Professor  Waller  said.   “The  purpose  is  not  to  bring  about  a  human  embryo  but  to  grow  a  cell-line.  If  this  can  be  achieved,  we  will  have  made  an  enormous  advance  in  medicine.”   As  to  embryo  use,  Rabbi  Faitel  Levin,  an  authority  on  bioethics,  said   that  using  embryos  that  would  oth  erwise  be  wasted  is  halachically  per  missible.  But  creating  embryos  for  the  purposes  of  cloning  “would  not  sit  comfortably”  with  halacha,  he   said.   The  bill,  introduced  by  Victorian   Liberal  senator  and  former  health  minister  Kay  Patterson,  passed  with  34  votes  in  favour,  32  against  and  10  abstentions.  It  is  expected  to  go  before  the  House  of  Representatives  before  the  end  of  the  year.   Rabbi  Dovid  Slavin,  a  co-founder  of  the  Gift  of  Life  bone-marrow  unit   at  Wolper  Jewish  Hospital,  said  the  anticipated  green  light  for  stem-cell  development  would  provide  new  hope  for  leukaemia  patients.   Precious  umbilical  cord  blood,  which  has  the  greatest  potential  to  be  matched  to  leukaemia  sufferers,  would  be  more  readily  available  if  cloning  was  introduced.   He  said  the  tiny  number  of  blood  compatible  Jews  -  matches  are  more  likely  within  an  ethnic  group  -  is  a  critical  problem.   “The  Holocaust  happens  over  and  over  again  each  time  a  young  Jewish  person  has  leukaemia  and   there  are  no  donors  available  in  the   family.”   QUTiOGK  18  -  Jews  and  stem  cells ",2006-11-24
"  JEWISH  HEWS   Respect  and  results   THERE  is  little  doubt  that  the  much-coveted  Jewish  school  network   in  Australia,  with  an  attendance  rate  of  about  65  per  cent  of  Jewish  children,  is  an  effective  bulwark  against  the  twin  scourges  of  assimi  lation  and  intermarriage.   There  is  also  little  doubt  that  most  Jewish  schools  excel  in  secular  stud  ies,  and  deliver  HSC  and  VCE  results  year  in,  year  out  that  are  the  envy  of  many  other  public  and  private  schools,  both  here  and  abroad.   Regrettably,  however,  there  appears  also  little  doubt  that  some  of  our  Jewish  schools  have  become  so  focused  on  results  that  they  miss  what  is  arguably  the  most  important  lesson  to  learn  in  life:  menshlichkeit   Like  all  good  Yiddishisms,  it  has  no  direct  translation,  but  all  Jews  under  stand  the  term  “mensh”,  and  all  Jewish  schools  should  aspire  to  produce  not  just  critical  minds,  but  Jewish  souls  imbued  with  menshlichkeit   Indeed,  it  seems  to  us  that  more  of  a  premium  is  placed  on  such  mensh  lichkeit  at  some  Orthodox  and  ultra-Orthodox  schools  in  Australia,  where  values  of  Torah,  both  religious  and  ethical,  often  rank  above  secular  studies.   The  fault  can  easily  be  laid  at  the  doorstep  of  the  principals  and  the  school  boards.  But  many  parents  are  also  to  blame,  by  measuring  a  school’s  success  exclusively  according  to  whether  young  Yosl  is  accepted  into  law  or  medicine  -  and  for  ignoring  wider  aspects  of  educational  values.   This  was  the  point  underscored  last  week  by  Masada  College’s  founding  president,  Dr  Fred  Ehrlich,  and  it  should  not  fall  on  deaf  ears,  especially  since  many  of  our  schools  are  in  the  process  of  appointing  new  principals.   Sydney’s  Moriah  College  and  Melbourne’s  Mount  Scopus  College,  two  of  the  largest  and  most  important  Jewish  schools  in  the  country,  will  begin  new  eras  in  January  under  the  stewardship  of  Orthodox  educators  from   London.   One  is  an  ordained  rabbi  and  an  Oxford  University  graduate;  the  other  has  a  PhD  and  studies  Talmud.  We  assume  both  understand  and  value  the  import  of  menshlichkeit,  and  will  resist  the  temptation  -  and  urging  of  par  ents,  school  boards  and  others  -  to  race  for  results  at  the  cost  of  respect ",2006-09-15
"  Germany  to  slow  Jewish  migration   NEWS  AGENCIES   BERLIN  -  Germany  plans  to  slow  Jewish  Immigration  by  Introducing  a  system  assign  ing  points  to  potential  Jewish'  migrants  who  have  been  flooding  into  the  country  sinqe  1990,  the  German  news  agency  DPA  report  ed  Sunday.   DPA  quoted  the  news  magazine  Der  Spiegel,  reporting  that  the  move  -  which  has   been  agrekl  to  by  German  Jewish  leaders   and  state  officials  -  comes  after  the  coun  try's  Jewish  communities  have  been  over  whelmed  by  the  large  number  of  Jews  coming  from  the  former  Soviet  Union.   Germany’s  Jewish  community  has  grown  to  about  110,000  people,  up  from  30,000  in  1989  before  the  opening  of  the  Berlin   Wall.   Then  chancellor  Helmut  Kohl,  in  the  run  up  to  Germany's  1990  reunification,  opened  the  country  to  all  Jewish  migrants  from  cen   tral  and  Eastern  Europe.The  only  other  group  accorded  such  a  privilege  were  ethnic  Ger  mans  from  the  same  regions.   The  move  -  which  was  not  welcomed  by  Israel  -  was  a  gesture  to  the  then  ageing  German  Jewish  community,  and  was  also  a  tool  of  the  realpoiitik  to  show  the  world  that  Jews  were  willing  to  settle  in  a  reformed  and  reunited  Germany.   But  the  last  years’  growth  appears  to  have  been  too  fast,  and  now  officials  are  determined  to  slam  on  the  brakes.   All  Jews  who  want  to  settle  in  Germany  will  have  to  score  at  least  50  points  out  of  a  possible  105  in  a  ranking  system  to  be  administered  by  a  federal  agency,  said  Der  Spiegel.   The  system  will  be  tested  in  the  coming  year  and  the  results  will  be  evaluated  by  state  officials  and  leaders  of  the  Jewish  community.  YNElTCEWS.GOfi/1 ",2006-07-28
"  Four  Jewish  candidates  in  state  election   MELISSA  SINGER   WITH  just  one  week  until  polling  day,  at  least  four  Jewish  candidates  have  launched  their  campaigns  in  the  Victorian   state  election.   Heading  the  list  is  Minister  for  Infor  mation  and  Communications  Technology  Marsha  Thomson,  who  is  currently  the  only  Jew  serving  in  the  Bracks  Govern  ment  or  the  state  Opposition.   Also  running  in  the  November  25  bal  lot  are  Shelley  Freeman  in  the  Legislative  Assembly,  and  David  Southwick  and  Mar  tin  Pakula  in  the  Legislative  Council.   Thomson,  who  last  month  brokered  a  science-and-technology  research  agree   ment  between  Victoria  and  Israel’s  Tech  nion  Institute  and  visited  the  Jewish  State  for  the  first  time  this  year,  is  the  ALP’s   candidate  in  the  Lower  House  seat  of   Footscray.  Southwick,  who  runs  an  events  company  and  is  a  member  of  the  Mac  cabi  Victoria  board,  is  running  for  a  winnable  third  Liberal  seat  in  the  South  ern  Metropolitan  Region  of  the  Upper  House,  having  made  the  switch  from  fed  eral  politics  after  unsuccessfully  contest  ing  the  seat  of  Melbourne  Ports  at  the  2004  federal  election.   Going  up  against  Southwick  is  Free  man,  who  has  served  as  an  adviser  to ",2006-11-17
"  Shorts   JEWISH  COUMTRV  GIRLS   deborah  stone   Three  new  autobiographies   reveal  extraordinary  Australian  Jewish  lives.   Diana  Encel   THE  27  women  whose  memories  are  recorded  in  Jewish  Country  Girls  grew  up  in  country  New  South  Wales,  living  as  Jews  at  home  while  learning  to  fit  into  a  world  that  had  barely  heard  of  Jews.  Encel’s   own  story  of  growing  up  in  Orange  typifies  those  she  has  collected,  filled  with  detailed,,  mostly  pleasant  recollections  where  being  Jewish  is  sometimes  awkward  but  rarely  deeply  problematic.  This  is  a  particularly  valuable  collection  because  it  tells  a  little  known  part  of  the  story  of  Jews  in  Australia,  balancing  the  understandable  emphasis  on  migration  and  trauma  with  stories  of  quiet  simple  lives. ",2006-03-24
"  AFTER  GRISLY  MURDER  OF  PARIS  JEW   Thousands  march  against  antisemitism   JERUSALEM  POST  STAFF   PARIS  -  Tens  of  thousands  of  demonstrators,  including  ministers  and  politicians  of  all  stripes,  joined  in  a  show  of  force  against   racism  and  anti   semitism  on  Sunday,  marching   through  the  French  capital  after  the  torture  and  killing  of  a  Paris  Jew,  23  year-old  Ilan  Halimi  (pictured).   Some  33,000  people  took  part  in  the  march,  police  said.  Smaller  march  es  took  place  in  other  cities,  including  Lyon  and  Bordeaux,  where  Archbish  op  Jean-Pierre  Ricard,  named  a  cardi  nal  this  week,  took  part.   Police  patrolled  the  crowd  in  Paris,  where  an  array  of  ministers,  including  Interior  Minister  Nicolas  Sarkozy,  joined  the  march.  Opposition  Social  ists,  including  former  prime  minister  Lionel  Jospin,  as  well  as  members  of  other  parties,  were  also  present.  They  made  their  way  from  the  Place  de  la  Republique  to  the  Place  de  la  Nation,  in  eastern  Paris,  in  a  chilling  cold.   French  President  Jacques  Chirac  attended  a  memorial  ceremony  for  llan  Haliml  held  last   week  at  La  Grande  Synagogue  de  la  Victoire  In  Paris.  Photo:  AAP   With  punches  and  boos,  a  crowd  ejected  right-wing  politician  Philippe   de  Villiers  from  the  march.  De  Villiers’  Movement  for  France  blames  immi   gration  for  France’s  social  ills  —  like  the  extreme-right  National  Front  which  was  banned  by  the  organisers  from  the   demonstration.   At  the  end  of  the  demonstration,   hundreds  of  youngsters,  all  masked,  yelled  “Fofana  for  hanging!  Revenge   for  Han!”  Youssouf  Fofana  is  the  lead   suspect  in  the  kidnap-murder  of   Halimi.   The  march  was  called  after  Halimi,  a  23-year-old  mobile  phone  salesman,  was  kidnapped  last  month,  sequestered   and  tortured  for  three  weeks  in  the  southern  Paris  suburb  of  Bagneux.  Allegedly  held  by  a  suburban  gang,  he  was  found  naked,  handcuffed  and  cov  ered  with  bum  marks  on  February  13  near  railroad  tracks  south  of  Paris.  Hal  imi  died  on  his  way  to  a  hospital.   Sarkozy  said  that  Halimi’s  attackers  were  primarily  motivated  by  greed.  “But  they  believed,  and  I  quote,  ‘that  Jews  have  money’,”  he  said.  “That’s   called  antisemitism.”   The  gang,  apparently  operating  for  several  years,  also  tried  to  extort  money  from  several  prominent  fig  ures,  including  a  founder  of  Doctors  Without  Borders,  Rony  Brauman,  who  is  of  Jewish  origin.   “An  investigation  is  under  way,”  said  French  Chief  Rabbi  Joseph  Sitruk  “What  is  certain,  and  important  today,  is  that  a  young  man  was  tortured  for  weeks  in  general  indifference.”   France  has  Europe’s  largest  Jewish  community,  as  well  as  the  largest  Mus  lim  community  in  Western  Europe.   Israeli  Foreign  Minister  Tzipi  Livni  forwarded  her  condolences  to  the  Hal  imi  family.  “We  are  all  pained,  shocked  and  appalled  by  the  gravity  of  the  act,”  she  said.  “Antisemitism  is  not  only  an  issue  of  the  Jewish  people  and  the  State  of  Israel,  but  it  is  a  phenomenon  that  impacts  first  of  all  the  society  in  which  it  appears.”   JERUSALEM  POST ",2006-03-03
"  Illuminating  our  Jewish  flames   TORAH  TOPIC   KAddI  KALKH  UtNtNUI   &gt;(pD  —  DDUH   THIS  is  “Heroes’  Week”  on  the   Jewish  calendar!  On  Shabbat  we  not  only  read  about  one  of  Judaism’s  great  heroes,  Joseph,  but   we  also  celebrate  Chanukah  and  its   fabulous  heroes,  Mattityahu,  Yehuda  HaMaccabee  and  his  “glorious   brothers”.   Why  was  Maccabi  chosen  as  the  name  for  our  international  Jewish  sports  organisation?  The  first  Mac  cabee  family  were  a  brave  and  resilient  group  prepared  to  stand  up  and  fight  for  what  they  believed  in.  Like  their  ancestor,  Joseph,  they  were  able  to  withstand  the  “urge  to  merge”  with  the  majority  culture.   Joseph  was  able  to  resist  the  enor  mous  temptations  that  came  his  way,  be  they  the  sexual  temptation  of  Potiphar’s  wife  or  the  power  tempta  tion  as  viceroy  of  Egypt.  Known  as  “Yosef  HaTzadik”  (Joseph  the  Right  eous),  he  was  a  real  hero.  Not  the  hero  of  classical  myth  who  slays  a  great  monster,  but  one  able  to  control  him  self  and  achieve  true  mastery.  The  poet  Yeats  once  asked,  “Why  do  we  honour  those  who  go  out  onto  the  battlefield,  a  man  needs  as  reckless  a   courage  when  he  enters  into  the  abyss  of  his  own  self”  Joseph  fought  his   own  self  and  won.  That’s  some  hero!   Chanukah  today  is  a  pointed  and  timely  reminder  about  those  almost  unbearable  pressures  to  conform,  not   to  be  different.  The  Siddur  calls  it  the   few  against  the  many,  the  weak  against  the  powerful.  The  pull  to  assimilate,  that  tyranny  of  the  majority  lies  at  the  heart  of  the  Chanukah  story.   IThe  pull  to  assimilate,   |  that  tyranny  of  the   |  majority  lies  at  the  heart  lot  the  Chanukah  story.   At  that  time,  Greece  dominated  the  world  with  its  alluring  culture,  its  exquisite  philosophy  and  poetry.  Infatuated  with  the  Greek  lifestyle  and  values,  many  Jews  rejected  their  Judaism.  Some  even  went  as  far  as  de  circumcising  themselves  and  restor  ing  their  foreskins  (it  helped  you  in  the  Olympics,  which  were  all-nude  revues).  The  Chanukah  saga  is  about  a  “kulturkampf  ”.  Even  though  Christ  mas  is  usually  more  about  kitsch  and  consumerism  than  culture,  underly  ing  this  festive  season  is  a  seductive  siren  call,  a  call  to  throw  off  the  things  that  make  us  different,  to  discard  our  “outdated  and  irrelevant  rituals”,  to  eat  as  everybody  else  eats,  to  marry  as   they  marry.  The  increasing  rate  of  intermarriage  is  a  sure  sign  of  how  many  have  succumbed.   If  the  juxtaposition  of  Christmas   to  Chanukah  is  a  reminder  about  the  urge  to  merge,  it  also  reminds  of  reli  gious  freedom  and  ethnic  sensitivity  in  a  multicultural  society.  Chanukah  is  a  tale  of  a  small  but  resilient  group  of  Maccabees  who  had  the  chutzpah  to  take  on  the  mighty  Syrian  Greeks;  a  tale  about  the  tension  of  sharing  the  general  culture  and  yet  living  a  partic  ularist  lifestyle.  Chanukah,  as  Blu  Greenberg  puts  it,  is  also  about  “how  to  feel  chosen  without  feeling  superi  or  ...  how  to  integrate  positive  mod  em  values  but  not  to  be  swallowed  up  by  them”.  She  adds:  “It  is  not  easy  even  for  an  Orthodox  Jew  who  lives  with  tradition,  day  in  and  day  out,  yet  who   is  often  uncertain  as  to  where  to  draw  the  lines  and  which  lines  to  draw.”   Chanukah  is  about  Jewish  identity  versus  assimilation.  It’s  about  lighting  the  menorah  and  placing  it  in  a  pub  lic  spot,  about  shifting  one’s  Judaism  from  the  periphery  to  the  centre.  It’s  about  actively  lighting  the  candles  -  doing  something  more  about  being  Jewish.  In  a  word,  it’s  about  lighting  a  candle  for  clarity,  a  lamp  for  living,  a   torch  for  Torah.   Ralph  Genende  is  campus  rabbi  of  Mount  Scopus  College  and  rabbi  of   Kehillat  Beit  Aharon,  Melbourne. ",2006-12-22
"  New  Kiwi  Opposition  leader’s  Jewish  roots   GEDAUAH  AFTERMAN   JOHN  Key  (pictured),  the  son  of  an  Austrian  Jewish  immigrant  and  self  made  multimillion  aire,  was  elected  this   week  to  lead  New  Zealand’s  Opposi  tion  National  Party.   Key,  45,  was  voted  in  unopposed  after  former  leader  Don  Brash  resigned  from  the  post  last  Thursday  following  the  publication  of  a  damn  ing  book  about  his  political  career.   Entering  parliament  in  2002  fol  lowing  a  career  in  investment  bank  ing  -  including  several  years  as  the  head  of  global  foreign  exchange  operations  for  Merrill  Lynch  -  Key  is  believed  to  have  a  very  good  chance  of  leading  the  National  Party  to  a   victory  in  the  2008  elections  and  to  succeed  Labour’s  Helen  Clark  as  prime  minister.   Bom  in  poverty  and  raised  by  his  Jewish  immigrant  mother  in  a  Christchurch  state  house,  Key  and  his  sisters  were  not  brought  up  as  Jews.  Later  in  his  life,  however,  Key’s  mother  renewed  her  Jewish  connec  tions  and  eventually  had  a  Jewish  burial  ceremony.   While  Key  himself  is  a  non-prac  tising  Jew,  he  openly  acknowledges  his  Jewish  roots  and  maintains  links  with  the  Jewish  community.  He  has  often  spoken  proudly  of  his  mother  and  of  being  guided  by  her  values.  One  of  Key’s  sisters  is  also  involved  with  the  Jewish  community  in   Christchurch.   CONTINUED  ON  NEWS  3   ‘Jewish’  PM  for  New  Zealand?   CONTINUED  FROM  NEWS  1   Key  attended  the  50th  anniversary  of  Auckland  Progressive  community  and  was  due  to  attend  the  100th  anniversary  of  the  Orthodox  Auckland  Chevra  Kadisha  and  Benevolent  Society  on  the  weekend,  but  was  unable  to  due  to  the  political  developments.   New  Zealand  Jewish  Council  presi  dent  Stephen  Goodman  told  the  AJN  that  the  community  is  “very  happy”  with  Key's  election  as  the  National  Party  leader.  Goodman,  who  has  met  Key  sev  eral  times,  said  that  Key  was  “very  sup  portive”  of  initiatives  regarding  the  New  Zealand  Jewish  community  and  has  called  for  “closer  relations”  between  New  Zealand  and  Israel.   “The  New  Zealand  Jewish  Council  congratulates  him  on  his  new  role  and  looks  forward  to  continuing  a  good  work  ing  relationship  with  him,”  he  said.   The  next  election  in  New  Zealand  is  scheduled  for  2008.  Helen  Clark  has  served  as  PM  since  1999. ",2006-12-01
"  OBITUARY   Editor,  reporter,  Jew   SEND  OBITUARIES  TO  jrobuck@jewishnews.net.au   SAMUEL  FREEDMAN   AM  Rosenthal  was  the  chief  editor  of  the  New   York  Times  -  arguably  the  world’s  most  prominent  newspaper  -  for  over  17  years.  His  list  of  journalistic  achievements  is  formidable:  publishing  the  Pentagon  Papers  against  the  opposition  of  the  Nixon  Administration;  infusing  vivid,  stylish  writing  into  the  dully  authoritative  pages  of  the  newspaper  known  as  the  Good  Grey  Lady;  rescuing  the  paper  from  financial  peril  through  the  creation  of  new  sections  covering  topics  from  science  to  home  decor,  all  of  them  sources  of  major  advertising  revenue.   At  the  same  time,  however,  by  the  time  he  died  last  week  at  the  age  of  84,  Rosenthal  was  more  than  a  staunch  supporter  of  Israel;  he  had  done  more  than  any  one  individual  to  reconcile  the  Times  to  its  Jewish  identity.  He  made  being  a  Jew  on  the  Times,  or  being  a  Jew  of  the  Times,  unashamedly,  unexceptionally   normal.   As  managing  editor  and  then  executive  editor,  the  posts  he  occupied  from  1969  until  1986,  Rosenthal  undid  one  of  the  Times’  final,  unspoken  limitations  on  Jews.  He  installed  David  Shipler  as  bureau  chief  in  Jerusalem,  assuming,  based  on  the  reporter’s  surname  and  coarse  black  beard,  that  he  was  Jewish.  Learning  only  after  the  appointment  that  Shipler  was  actually  Gentile,  Rosenthal  waited  several  more  years  until  the  correspondent  finished  his  tenure  and  then  awarded  the   AM  ROSENTHAL   1922-2006   Jerusalem  post  to  Thomas  L  Friedman.   Midway  through  his  70s,  Rosenthal  returned  to  Central  Synagogue  to  finally  become  bar  mitzvah.  I  tend  to  think  he  did  so  less  as  evidence  of  a  spiritual  awakening  than  as  confirmation  of  a  soul  that  had  been  Jewish  all  along.  On  Sunday,  May  15,  his  funeral  was   held  there.   JERUSALEM  POST   The  writer  is  a  professor  of  journalism  at   Columbia  University. ",2006-05-26
