snippet,article - date
"  ?   Confess  and  be  forgiven   A  minister  out  walking  noticed  a  small  boy  trying  to  reach  a  doorbell  and  said:  ""Lei  me  help  you  sonny.""  The  minister  gave  the  doorbell  a  good  ring.  The  boy  looked  at  him  and  said.  ""Now.  you  better  run  like  mad.""  Before  he  could  think  or  run,  the  door  opened.  Imagine  the  minister  Irying  to  explain  that  one!  I  suppose  it's  all  right  to  be  angry  when  people  turn  us  into  victims.  God  understands  that  rush  of  adrenalin,  the  flushed  face,  and  the  sudden  feeling  of  fury.  But  no  anger,  even  justified  anger,  gives  us  the  right  to  strike  back.  ""Don't  get  mad,""  the  world  says.  ""Get  even.""  ""Don't  judge  or  you  will  be  judged,""  Jesus  said  in  Matthew  chapter  7  and  verse  3.  ""Why  do  you  look  after  the  speck  of  sawdust  in  your  brother's  eye  and  pay  no  attention  to  the  plank  in  your  own  eye?""  We  all  have  a  problem  with  sin  in  our  lives.  There  is  an  answer  in  the  Bible  to  this  problem  of  sin.  In  John  1:8  and  9  it  says,  ""If  we  claim  to  be  without  sin,  we  deceive  ourselves  and  the  truth  is  not  in  us.  If  we  confess  our  sins  He  is  faithful  and  just  and  will  forgive  us  our  sins  and  purify  us  from  all  unrighteousness.""  Not  only  are  we  forgiven  but  we  don't  have  to  feel  guilty  any  more!  Psalm  103:12  tells  us,  ""As  far  as  the  east  is  from  the  west,  so  far  has  He  removed  our  sins  from  Jesus  forgives  us  and  wants  to  come  into  our  lives.""  He  said  in  Revelation  3:20,  ""Here  I  am!  I  stand  at  the  door  and  knock.  ""If  anyone  hears  my  voice  and  opens  the  door,  I  will  come  in  and  eat  with  him,  and  he  with  me.""  Confess  your  sins  to  Jesus  today.  Open  the  door  of  your  heart  and  invite  him  to  come  into  your  heart  as  your  Lord  and  Saviour,   Pastor  John  Hollowav  Echuca  Baptist  Church ",2000-03-24
"  Understanding  sought  on  “Christian  values”  debate   THE  NSW  Council  of  Christians  and  Jews  has  called  for  a  calm  assessment  of  the  statement  by  the  Sydney  Wesley  Mission  that  applicants  for  employment  to  its  employment  service  will  be  required  to  have  “Christian  val  ues”.   Council  president  Henry  Mendelson  said  the  issue  is  being  confused  by  what  appeared  to  be  a  misunderstanding  that  unem  ployed  people  applying  for  jobs  in  the  workforce  who  approached  the  Wesley  Mission’s  Employment  Service  would  not  be  considered   for  vacancies  unless  they  demon   strated  a  “Christian  ethos”.   “Given  that  this  is  incorrect  and  that  the  Mission  has  merely  indi  cated  that  people  it  intends  to  employ  should  preferably  be  of  a  Christian  background,  reaction  should  be  tempered  from  such  phraseology  as  “white  suprema  cy”  and  similar  hyperbole,  he   said.   The  Council  recognised  that  the  problem  had  arisen  from  the  Federal  Government’s  employ  ment  service  funding  of  such  organisations  as  the  Wesley   Mission,  which  was  out  of  step  with  the  Uniting  Church  of  Australia  where  matters  of  limita  tion  of  employment  is  concerned.   The  Council  of  Christians  and  Jews  has  called  for  a  more  correct  assessment  of  the  issue.  It   believes  the  community  would  not  disagree  that  organisations  which  have  a  religious  back  ground  tend  to  prefer  employees  of  a  similar  background,  as  is  the  case  with  all  denominationally  administered  organisations,  be  they  Jewish,  Anglican  or  Catholic.   He  added  that  the  only  major   issue  is  whether  it  is  correct  for  the  government  to  delegate  its  employment  responsibilities  to  organisations  with  defined  reli  gious  affiliation.  “It  is  obviously  vital  that  the  Wesley  Mission  and  other  organisations  of  religious  backgrounds  which  have  been  granted  government  employment   services  contracts  be  made  to   understand  that  any  action  where  by  employees  discriminate  in  the  preferment  of  job  applicants  of  a  particular  denomination  will  result  in  a  strong  backlash.” ",2000-01-28
"  Christian  supporters  denounce  “racist”  attack   CANBERRA   FILE   BERNARD  FREEDMAN   QUEENSLAND-BASED  Christian  sup  porters  of  Israel  have  attacked  as  false  and  “an  utter  waste  of  our  gov  ernment’s  time  and  money”  a  call  by  Palestinian  representative  in  Australia  Ali  Kazak  to  cancel  the  tax  exempt  status  of  the  “racist”  Jewish  National  Fund  and  other  Australian  fundraising  appeals  for  Israel.   In  a  2500-word  submission  to  the  Federal  Parliament’s  Joint  Foreign  Affairs,  Defence  and  Trade  Committee,  the  fundamentalist  Christians’  Israel  Public  Action  Campaign  (CIPAC)  said  it  disagrees  with  almost  every  statement  which  Mr  Kazak  made  last  September  to  the  committee’s  human  rights  inquiry  into  Australia’s  efforts  to  pro  mote  and  protect  freedom  of  religion   and  belief.   The  CIPAC  submission,  which  the  parliamentary  committee  will  con  sider  at  a  meeting  this  year,  says:  “Ali  Kazak’s  presentation  was  riddled  with  concocted  facts,  misrepresenta  tions  and  lies.  With  these  he  has  woven  a  story  designed  to  elicit  sym  pathy  for  the  Palestinian  Authority  and  to  unleash  indignation  on  the   Israeli  Government.”   When  Mr  Kazak  appeared  before  the  committee,  he  described  “horrif  ic  details  of  gross  violations  commit  ted  by  Israel  against  the  religious   freedom  of  Christians  and  Moslems”,  including  allegations  that  Israel  con  tinues  to  desecrate  Moslem  grave  yards,  mosques  and  holy  sites  and  to  impose  a  “racist”  Law  of  Return  and  other  discriminatory  laws.   Questioned  about  these  claims  at  a  subsequent  session  of  the  parlia  mentary  committee,  Executive  Council  of  Australian  Jewry  presi  dent  Nina  Bassat  and  national  vice  president  Jeremy  Jones  explained  that  JNF  funds  raised  in  Australia  were  for  environmental  purposes,  that  Israel  protected  religious  free  doms  to  a  much  larger  degree  than  is  generally  understood  and  that  its  Law  of  Return  was  not  an  abuse  of  religious  freedom.   CIPAC,  which  includes  a  small  Star  of  David  in  its  letterhead  and  says  it  was  “founded  to  educate  and  mobilise  Christians  on  behalf  of  sound  legislation  and  policies  towards  Israel”,  frequently  backs  its  arguments  in  support  of  Israel  with  biblical  quotations.   In  the  recent  past,  it  has  called  for  Australia  to  move  its  embassy  from  Tel  Aviv  to  Jerusalem.  In  its  latest  submission,  it  describes  Jerusalem  as  “the  spiritual  and  political  capital  only  of  the  Jewish  people  for  3000  years”,  and  says  “there  is  ample  his  torical,  archaeological  and  biblical   ""Israel  has  in  fact  granted  more  religious  freedom  in  the  Old  City   than  has  any  ruling  power  for   hundreds  of  years.”   evidence”  to  support  Israel’s  right  to  Jerusalem  as  its  capital.   In  its  comments  on  Mr  Kazak’s  claim  that  Israel  breaches  Muslim  rights  to  religious  freedom  and  has  destroyed  Muslim  holy  sites,  CIPAC’s  submission  says:  “Israel  has  in  fact  granted  more  religious  freedom  in  the  Old  City  than  has  any  ruling  power  for  hundreds  of  years”.   It  says  the  long-established  exis  tence  of  Christian  churches  and  min  istries  contradicts  claims  of  wide  spread  Israeli  abuse  of  the  religious  freedom  of  the  Christian  population  of  Israel.  “While  Christian  tourists  enjoy  a  sense  of  security  while  visit  ing  holy  sites  under  Israeli  control,  they  seldom  venture  to  such  sites  in   Palestinian-controlled  areas  as  Shechem,  Solomon’s  Pools  and  Hebron  due  to  the  high  security  risk,”  it  states.   The  submission  says  Mr  Kazak  blamed  the  Palestinians’  unfortunate  situation  entirely  on  the  Israeli  Government,  while  ignoring  human  rights  abuses  of  its  own  people  by  the  Palestinian  Authority,  including  censorship  of  broadcasts  about  offi  cial  corruption,  misappropriation  of  funds,  torture  in  Palestinian  jails  and  a  death  penalty  for  selling  land  to   Jews.   It  says  that  while  Mr  Kazak  noted  several  “massacres”  which  he  claimed  were  perpetrated  by  the  Israeli  Government  against  the  Palestinian  people,  he  did  not  bal  ance  it  with  documented  massacres  by  Arabs  against  Jewish  people.   The  submission  dismisses  Mr  Kazak’s  claim  that  no  Arab  or  Christian  may  serve  in  the  Israel  Defence  Force,  pointing  out  that  the  defence  establishment  has  expressed  a  clear  interest  in  encour  aging  Christian  and  Muslim  volun   teers.  It  counters  his  claim  of  racism   in  the  Israeli  education  system  by  cit  ing  examples  of  anti-Jewish  state  ments  in  Palestinian  schoolbooks  and  quoting  from  a  Palestinian  Authority  TV  show  in  which  five   year-olds,  surrounded  by  teddy  bears  and  Disney  murals,  recite  bloodthirsty  slogans  advocating  vio  lence  and  suicide  as  a  means  to  an  end.   CIPAC’s  members,  while  claiming  not  to  be  directly  involved,  support  a  resolution  which  reached  the  federal  council  of  the  National  Party  —  the  party’s  top  policy  body  —  last  September,  strongly  supporting  Israel  and  calling  for  the  Coalition  Government  to  recognise  Jerusalem  as  Israel’s  capital.  The  resolution  originated  in  the  National  Party’s  Nicklin  electorate  council,  at  Nambour,  on  Queensland’s  Sunshine  Coast,  and  was  later  adopted  at  the  Queensland  National  Party’s  state  conference.  But  it  was  hastily  with  drawn  at  the  federal  council  conven  tion  in  Canberra  amid  embarrassed  —  and  inaccurate  —  claims  from  senior  party  figures  that  it  had  not  gone  through  the  proper  channels  to  be  included  in  federal  council’s  agen   da.   CIPAC  has  since  sought  an  assur  ance  from  Queensland  National  Party  president  Terry  Bolger  that  the  resolution  will  go  to  the  National  Party  federal  convention  at  Tweed  Heads  in  June.  CIPAC  president  Trish  Small  says  they  are  awaiting  a   response. ",2000-01-07
"  About  600  people  turned  out  at  Home  nightclub  to  raise  funds  for  Young  UlA's  project  at  Ramat   Hadassah  Youth  Village,  which  caters  for  Israeli  youth  from  disadvantaged  backgrounds.  Lisa  and  Debra  Segal,  Sylvia  Malki  and  Daniel  Vasin  were  among  the  guests.   H  Pictures,  page  24   Anglican  leader  active  in  Jewish-Christian  relations   THE  NSW  Council  of  Christians  and  Jews  has  welcomed  the  election  of  the  Most  Rev  Dr  Peter  Camley  as  Anglican  Primate  of  Australia  as  a  man  committed  to  the  promotion  of  inter  faith  relations.   The  Jewish  community  was  strongly  repre  sented  at  the  installation  of  the  Primate,  which  went  ahead  despite  threats  by  some  church  leaders  to  boycott  it.   Central  Synagogue  Rabbi  Selwyn  Franklin,  who  is  president  of  the  Orthodox  Rabbis  of  Australasia,  Emeritus  Rabbi  Dr  John  Levi  of  Melbourne’s  Temple  Beth  El  and  NSW  Council  of  Christians  and  Jews  president  Henry  Mendelson  all  attended,  as  did  NSW  Governor  Gordon  Samuel.  Lessons  were  read  by  retired  Governor-General  Sir  Zelman  Cowan.   Mr  Mendelson  welcomed  the  Primate’s  appointment  as  a  positive  step  in  the  relation  ship  between  the  Anglican  Church  and  the  Jewish  community  (the  Sydney  Synod  is  one  of  the  Council’s  sponsoring  bodies).   The  Church  had  elected  a  man  well  known  for  his  ecumenical  strengths,  as  well  as  his  sensitivities  to  the  need  to  consolidate  the  beginnings  of  the  dialogue  between  the  two  denominations,  he  said.   “It  is  a  matter  of  record  that  Dr  Carnley  was  instrumental  in  assisting  the  establishment  of  the  Council  of  Christians  and  Jews  in  Western  Australia  and  has  frequently  been  a  leading  force  in  establishing  interfaith  dialogue”,  Mr   Mendelson  added.   During  his  installation  address,  the  Most  Rev  Carnley  made  several  references  to  the  need  for  the  Anglican  Church  to  broaden  its  vision.  “Without  a  global  revolution  in  the  sphere  of  human  consciousness,  nothing  will  change  for  the  better”,  he  declared.   The  Anglican  Synod  went  out  of  its  way  to  demonstrate  its  awareness  of  the  need  to  recognise  the  wider  community  with  the  wel  coming  sounds  of  the  didgeridoo  and  an  address  by  a  member  of  the  Iora  people,  on  whose  land  the  cathedral  stands.  Four  school  students  from  families  who  come  from  over  seas  read  prayers  in  their  own  languages.   The  Most  Rev  Carnley  said  the  Church  has  lost  touch  with  vast  numbers  of  its  members.  “At  the  same  time,  in  the  context  of  the  tragic  brokenness  of  the  present  world,  we  also  have  responsibilities  to  foster  dialogue  with  other  faiths,”  he  said. ",2000-05-05
"  ?   A  man  asked  God  how  long  a  million  years  was  to  him.  God  replied,  ""It's  just  like  a  single  second  of  your  time,  my  child.""  So  the  man  asked,  ""What  about  a  million  dollars?""  The  Lord  replied,  ""To  me,  it's  just  like  a  single  penny.""  The  man  gathered  himself  up  and  said,  ""Well  Lord,  could  I  have  one  of  your  pennies?""  And  God  said,  ""Certainly,  my  child,  just  a  second!""  The  words  of  a  well  know  song  writer  say,'  'I  don't  know  what  tomorrow  holds,  but  I  know  who  holds  tomorrow"".  We  plan  our  holidays  and  shopping  sprees,  the  things  that  give  us  pleasure.  But  where  are  you  going  to  spend  eternity?  Have  you  planned  your  life  to  include  God  or  have  you  left  Him  out?   The  God  who  holds  tomorrow,  holds  your  future.  Have  you  planned  to  spend  the  future  with  God  in  Eternity?  Luke  12:19-21  says,  ""And  I'll  say  to  myself,  'You  have  plenty  of  good  things  laid  up  for  many  years.  Take  life  easy;  eat,  drink  and  be  merry.'  But  God  said  to  him,  'You  fool!  This  very  night  your  life  will  be  demanded  from  you.  Then  who  will  get  what  you  have  prepared  for  yourself?'  This  is  how  it  will  be  with  anyone  who  stores  up  things  for  himself  but  is  not  rich  toward  God.""  Maybe  we  think  that  we  don't  need  to  worry  about  our  future,  that  it  will  take  care  of  it's  self.   Are  we  prepared  for  eternity,  or  are  we  like  the  man  in  the  story?  Are  we  looking  for  the  things  that  are  beyond  our  reach,  things  that  we  think  will  make  us  happy?  Things  to  fill  the  empty  parts  of  our  lives.  Will  you  be  really  any  happier  if  you  get  all  that  you  want,  even  though  it  may  only  appear  for  a  second,  then  it's  all  gone?  Are  you  waiting  for  God?  Jesus  has  promised  to  return,  He  is  coming  back  for  us.  We  need  to  be  ready,  as  we  don't  know  the  time  or  the  hour  of  His  return.  Jesus'  purpose  in  telling  us  about  His  return  is  to  warn  us  to  be  ready.  Will  you  be  ready  when  He  returns?  Where  will  you  spend  eternity?   Pas  tor  John  HolJoway,  Echuca  Baptist  Church. ",2000-05-19
"  Make  the  world  a  better  place   Christian  Horizon   During  January,  I  had  the  oppor-  tunity  to  attend  a  national  confer-  ence  in  Sydney  on  the  issues  surrounding  spirituality  in  2000  Australia.  The  last  of  the  keynote  speakers  for  the  week  was  Sonia  Wagner,  a  Catholic  religious  sister.  Sr  Sonia  is  both  an  academic  and  a  church  leader.  Her  theme  was  ""Dream  the  Future:  Honour  the  Spirit"".  Her  basic  premise  was  that,  as  a  people,  we  need  big  dreams,  we  need  to  live  for  something  beyond  our-  selves.  As  a  people,  we  need  a  place  to  deposit  our  goodwill.  What  we  need  as  a  people  is  vision,  for  as  Proverbs  says:  ""Where  there  is  no  vision,  the  people  perish"".  Having  a  vision  challenges  us  to  ask  the  questions  that  don't  even   exist  yet,  with  the  question  of  the  future  being  ""Why  not?"".  As  we  look  to  our  world,  the  statement  to  be  made  is  ""Wouldn't  it  be  wonderful  if...""  rather  than  ""How  terrible  that...  !"".  As  we  look  to  our  future  we  must  ask  ourselves:  ""Do  we  see  threat  or  opportunity,  do  we  see  gift  or  problem?""  This  can  be  frightening  stuff  but  we  can  do  it  together.  In  our  world  today  there  is  a  conspiracy  of  powerlessness  and  pessimism.  Such  a  conspiracy  acts  against  our  asking  the  big  ques-   tions,  acts  against  our  working  for  a  vision  and  acts  to  isolate  us  from  one  another.  So  we  run  the  risk  of  becoming  stunted  in  our  growth,  as  a  community  and  as  a  nation  and  simply  hiding  alone  in  fear  of  what  could  happen.  Today's  political  correctness  de-  mands  that  we  be  optimistic.  The  creating  of  a  vision  does  not  demand  false  optimism  but  rather  a  healthy  approach  in  facing  our  reality  and  building  on  it  together  as  a  people.  We  are  challenged  together  to  be  bold  and  pro-active  and  to  ask  the   big  questions.  In  commenting  on  present  day  Australia,  Hugh  Mackay  says  that  we  see  cross-  currents  of  confusion  with  under-  currents  of  hope.  We  live  in  a  world  that  is  a  mixed  bag.  That's  life.  The  mess-  age  is  that  we  don't  have  to  be  ruled  by  fear,  while  there  is  fear  nor  do  we  have  to  be  dragged  down  by  our  woes  and  troubles,  but  we  can  have  a  go  and  make  a  go  of  it  together.  We  can  make  our  world  a  better  place  for  our  having  been  here  but  we  need  each  other  to  do  it.   Fr  John  Murray  OSA,  Pastor  of  St  Mary's,  Echuca. ",2000-02-11
"  PACIFIQUE  CHRISTIAN  ET  ADRIANA  KAREMBEU  EM  VACANCES  EN  NOUVELLE-CALÉDONIE   Christian  Karembeu,  le  footballeur  calédonien  de  l'équipe  de  France,  s'est  enfin  décidé  à  présenter  sa  famille  et  son  île  à  son  épouse  Adriana,  le  top-modèle  d'origine  slovaque  qui  lui  vole  souvent  la  vedette  autour  des  terrains.  Une  semaine  après  le  triomphe  de  Rotterdam,  tous  deux  sont  arrivés  en  vacances  en  Calédonie.  Né  en  1970  à  Lifou,  la  plus  grande  des  îles  de  l'archipel  des  Loyauté,  le  joueur  kanak  vient  de  signer  un  contrat  de  quatre  ans  avec  le  club  anglais   de  Middlesbrough  (la  D1  anglaise).  «  J'avais  envie  d'aller  en  Angleterre.  Le  club  a  confiance  et  ils  n'ont  aucun  trophée.  C'est  donc  un  grand  challenge  pour  moi,  avec  un  objectifàremplir.(...)J'aienvie  d'avoir  le  vent  en  poupe  »,  a-t-il  déclaré  à  son  arrivée.  Pour  sa  part,  Adriana  Karembeu  a  confiéà  son  arrivée  à  Nouméa  :  «  J'attends  ce  moment  depuis  plus  de  quatre  ans.  Je  vais  d'abord  rencontrer  toute  la  famille  de  Christian.  Il  m'a  dit  que  c'était  le  plus  bel  endroit  du  monde,  que  c'était  magique  ».   LES  NOUVELLES  COURANTES, ",2000-07-01
"  God  is  ready  to  help  us  through   'Jockey  beats  horse  over  the  finish  line'  read  the  newspaper  headline.  How  could  that  be?  Apparently  the  jockey  beat  the  pack  by  20  lengths  and  his  horse  by  one  length  when  he  was  catapulted  out  of  the  saddle  and  over  the  finish  line.,.  .  His  horse  who  had  tripped,  followed  soon  after.  But  the  victory  went  to  the  one  who  finished  second,  named  'Slip  Up'.  A  race  official  said  the  jockey,  ""was  so  far  in  front  that  only  a  freak  accident  would  stop  him"",  and  that's  what  happened.  We've  all  experienced  life's  unexpected  happenings.  •  The  author  of  the  book  of   Ecclesiastes  took  note  of  them  when  he  said,  ""The  race  is  not  to  the  swift,  nor  the  battle  to  the  strong.""  (Ecc.  9:11)  He  reflected  on  the  fact  that  man  is  not  the  master  of  his  destiny,  as  he  so  often  thinks  he  is.  When  we  face  hardship  and  difficulty  it's  easy  to  lose  sight  of  the  big  picture.  It's  easy  to  feel  we  are  alone  and  that  we  need  to  work  it  out  ourselves,  and  be  independent.  We  need  to  remember  that  God  our  creator  is  alive  and  ready  to  help  us.  We  need  to  take  our  eyes  off  our  circumstances  and  put  them  instead  on  the  creator  of  all  things  and  all  circumstances.  The  apostle  Paul  learnt  this  lesson   and  was  able  to  say  in  Hebrews  12:1,  ""Let  us  throw  off  everything  that  hinders  us  and  the  sin  that  so  easily  entangles,  and  let  us  run  with  perseverance  the  race  marked  out  for  us"".  Life  is  a  race  that  must  be  run.  The  only  way  we  can  be  victorious  is  by  putting  our  trust  in  God  and  keeping  our  eyes  on  Jesus,  We  need  to  run  for  and  with  Him  not  ourselves,  and  we  must  always  keep  Him  in  our  sight.   Pastor  John  Holloway  Echuca  Baptist  Church ",2000-10-06
"  Edited  by  Peter  Scott  Email:  peteyegeottcom.wowiau8a.com   Awkward,  but  a  lot  of  fun,  says  Jewish  player  in  Christian  team   Peter  Scott   BEING  the  only  Jew  in  a  party  of  dozens  of  Christian  basketball  and  volleyball  players  on  tour  of  Australia,  is  a  little  awkward  at  times,  but  the  games  are  fun.   inis  is  tne  juagement  or  ju-year-oia  marcus   Berley,  who  is  part  of  the  2000  touring  party  of  Northwest  Camps  (NBC).  Based  in  Washington  State,  it  is  one  of  America’s  largest  such  organi  sations,  with  more  than  8000  boys  and  girls  attending  its  30-plus  camps  in  three  countries  each  year—and  it  is  soon  to  expand  to  Australia.   “It’s  kind  of  awkward  [to  be  an  NBC  tourist]  and  I  was  worried  that  I  would  feel  a  little  uncom   ^  fortable  when  prayers  were  said,”  Berley  con   fessed  in  Sydney  last  week.  But  many  of  his  mis  givings,  if  not  his  scepticism,  disappeared  almost  as  soon  as  the  tour  got  underway.   With  a  religious  presentation  part  and  parcel  of  each  of  NBC’s  tour  spots  —  featuring  a  few  songs  and  some  personal  comments  from  the  high  school-age  youngsters  and  coaches  making  up  the  party  —  it  came  as  a  surprise  to  Berley  that   he  was  voted  by  his  peers  to  be  the  first  speaker   on  tour.   So,  between  games  against  Redfem  PCYC  at  Sydney  University’s  Sports  Centre,  he  explained  that  given  that  he  is  Jewish,  he  does  not  have  “a  personal  relationship  with  Jesus  Christ”.  Nevertheless,  that  doesn’t  mean  that  he  is  unap  preciative  of  NBC’s  ethical  and  behavioural  mes   sages.   And  how  did  a  Jewish  boy  end  up  in  a  Christian  sports  camp,  followed  by  a  tour  to  Australia?  He  went  to  NBC  camps  because  some  of  his  best  friends  did.  “On  balance  I’m  having  a  great  time;  1  love  the  basketball  and  the  compa  ny.”   What  he  did  baulk  at  a  little  was  the  rigid  regi  men  of  tour  duties,  such  as  keeping  a  daily  jour  nal,  finding  its  lack  of  spontaneity—“you  have  to  do  it”—a  bit  too  restrictive.  “I  doubt  that  anyone  will  come  away  more  religious  because  of  it,”  he   said.   An  iconoclastic  character,  Berley  is  the  classic  questioning  type.  He  is  unabashed  in  claiming  that  Judaism’s  practice  is  more  questioning  in  its   outlook  than  Christianity—at  least  in  its  Ketorm  and  Conservative  streams.   A  student  at  Seattle’s  Garfield  Public  High  School,  he  loves  public  speaking  and  is  an  active  participant  in  the  school’s  sporting  culture,  per  forming  best  in  basketball  and  tennis.  But  this  is  about  to  come  to  an  end,  as  he  contemplates  the  choice  of  college  courses  for  next  September  and  life  beyond  the  cosy  world  of  teenage  schooling.   The  tour  to  Australia  with  NBC  is  likely  to  be  his  sporting  swan-song,  and  he  is  now  concen  trating  on  other  matters,  including  his  Jewishness  in  the  wake  of  a  study  tour  to  Israel  earlier  this  year,  which  he  described  as  “an  incredible  experience”.   He  is  also  interested  in  participating  in  the  Maccabiah  Games  sometime  in  the  future.  But  knowing  Maccabi  politics  around  the  world,  it  did  not  come  as  a  surprise  that  neither  he,  nor  any  of  his  Jewish  sporting  friends,  have  even  the  slightest  inkling  of  what  happened  to  the  Australian  and  Austrian  athletes  on  the  Yarkon  River  bridge  three  years  ago.   USA  Maccabi  cannot  be  said  to  have  indulged   Marcus  Barley  works  the  crowd  at  an  NBC  game  in  Sydney.   in  a  campaign  of  information  of  any  consequence  for  its  constituency,  which  should,  one  supposes,  be  kept  in  mind  whenever  they  do  claim  to  speak  on  behalf  of  the  American  Jewish  sporting  com  munity.   In  the  meantime,  though,  Marcus  Berley  is  busy  in  Australia  doing  what  he  likes  best  —  scoring  points  and  running  plays  from  his  point  guard’s  position  on  a  basketball  court,  where  religious  beliefs  don’t  matter  in  the  least.   What  does  matter  is  how  good  you  are  —  and  having  seen  this  178cm  youngster  in  action,  it  is  safe  to  state  that  he  is  very,  very  good  indeed. ",2000-07-14
"  Aussie  transmitters  to  broadcast  Christian  messages  to  Asia   Muslims  to  retaliate  with  all  day  Cat  Stevens  broadcasts   DARWIN,  Sunday:  The  Australian  &amp;nbsp;  &amp;nbsp;  Government  has  leased  a  former  Radio  Australia  transmitter  near  Darwin  to  a  British  Christian  funda-  mentalist  group  called  Christian  Voice.  The  group  plans  to  use  the   transmitter  to  broadcast  their  Christian  message  to  a  predominantly  Islamic  South-East  Asia,  an  area  renown  for  religious  tension.  But  Indonesia's  Muslim  President  Wahid  has  vowed  to  retaliate  by  broadcasting  Muslim  pop-artist,  Cat  Steven's  songs  24  hours  a  day  until  Australia  backs  down.  ""We  think  that  Yussuf  Islam,  as  he  is  now  known,  will  have  much  to  teach  the  heathens  in  Australia.  We'll  be  playing  the  song  'Cat's  in  the  Cradle',  that  was  so  mov  ingly  covered  by  Ugly  Kit  Joe.  And  then  there's  his  instructive  song  that  explains  what  to  do  when  you're  being  followed  by  a  moonshadow.""  The  Foreign  Minister,  Mr  Alexander  Downer,  is  taking  the  diplomatic  situ-  ation  seriously  but  has  been  unwilling  to  stop  the  deal.  ""While  I  don't  condone  religious  fundamentalism,""  Mr  Downer  said,  ""at  least  it's  our  kind  of  fundamental-  ism.""  Meanwhile,  the  chairman  of  the   ABC,  Mr  Donald  McDonald,  has  defended  the  original  decision  to  close  the  Radio  Australia  transmitter  in  Darwin  and  move  it  to  southern  Victoria.  ""It  was  a  necessary  cost-cutting  decision,  brought  on  by  a  Federal  Government  that  very  well  under-  stands  the  needs  of  our  region  and  our  place  in  it.  It  means  that  all  the  coun-  tries  south  of  Australia  can  hear  us   loud  and  clear  and  that  seems  to  be  where  our  support  lies.""  Christian  Voice  will  stick  to  its  plans  to  broadcast,  despite  the  controversy.  ""Until  now,  the  people  of  Asia  have  been  very  prejudiced  in  their  approach  to  religion  and  dismissed  our  message  out  of  hand,  preferring  to  worship  idols  and  false-gods.  By  showing  them  the  true  message  of  God  we  will  be  able  to  save  some  poor  Asians  from?"" ",2000-06-15
