snippet,article - date
"  From  Darfur  to  jail   TEL  AVIV  -  Musa  Suleiman,  a  17-year-old  Sudanese  Muslim  youth  who  lost  his  whole  family  in  the  Darfur  fighting,  waits  for  the  United  Nations  to  decide  on  his  refugee  status  while  incarcerated  at  Ma'asiyahu  Prison  in  the  central  Israeli  town  of  Ramie.  Roughly  160  Sudanese  who  fled  the  fighting  in  the  Darfur  region  have  made  their  way  from  Sudan,  through  Egypt  and  the  Sinai  Desert  before  seeking  refugee  status  in  Israel.  Some  have  been  waiting  for  a  decision  for  more  than  a   year.   The  Israeli  High  Court  of  Justice  this  week  gave  the  state  30  days  to  propose  a  new  policy  to  deal  with  the  Sudanese  refugees  who  are  currently  imprisoned.  The  new  policy  must  allow  for  a  form  of  judicial  review  on  a  case-by-case  basis.  Once  the  state  comes  up  with  an  alternative  scheme,  the  High  Court  will  most  likely  schedule  a  second  hearing  on  the  matter.  Until  then,  at  least,  the  refugees  will   remain  in  prison.   JTA ",2006-05-12
"  ISRAEL  AT  WR   Despite  doomsayers,  inter-faith  goes  on   AW  STAFF   A  MEETING  between  Sydney  Jewish  communal  leaders  and  a  visiting  American  imam  is  proof  that  despite  some  Mus  lim  leaders’  public  show  of  support  for  Hezbollah  last  week,  dialogue  can  continue,  even  in  times  of  great  strain,  inter-faith  activist  Jeremy   Jones  said  this  week.   Jones,  who  is  director  of  international  and  community  affairs  at  the  Australia/Israel  &amp;  Jewish  Affairs  Council,  said  that  during  the  visit  of  Imam  Yahya  Hendi,  he  chaired  a  dis  cussion  on  the  importance  of  dialogue  during  times  of  polit  ical  turmoil,  which  involved  graduates  and  mentors  from  the  Journey  of  Promise  Inter  faith  program,  Muslim  schol  ars,  representatives  of  the  Women’s  Interfaith  Network  and  the  National  Council  of  Churches  in  Australia.   “The  discussion,  while  informal,  was  extremely  con  structive,”  Jones  said.  “Imam  Hendi  is  a  passionate  propo  nent  of  dialogue  and,  while  in  Australia  he  encouraged  Mus   lims  to  embrace  values  of  inclusiveness  and  tolerance.”   During  his  visit,  Imam  Hendi,  a  chaplain  and  lecturer  at  Georgetown  University  in  Washington,  DC,  also  visited  the  Sydney  Jewish  Museum.   In  the  NSW  Central  Coast  town  of  Gosford,  more  than  300  people  attended  an  inter  faith  seminar  and  exhibition  last  Sunday,  which  was  co  hosted  by  the  local  Jewish,  Christian  and  Muslim  com  munities  as  part  of  the  Project   Abraham  initiative.   Temple  Emanuel  Wool  lahra’s  Rabbi  Jacqueline  Ninio  was  among  the  speakers  at  the  event,  which  was  supported  by   the  Federal  Government’s  Liv   ing  in  Harmony  program.   Meanwhile,  left-wing  group  Jewish  Voices  for  Peace  and  Justice,  convened  by  Syd  ney  writer  Donna  Jacobs  Sife,  has  co-signed  a  statement  with  pro-Palestinian  and  Lebanese  groups  urging  Israel  “to  ease  the  harsh  conditions  in  the  West  Bank  and  Gaza”.   However,  the  statement  did  not  criticise  the  actions  of  Hamas,  Hezbollah  or  Lebanon   in  the  current  conflict   Last  week,  New  Zealand’s  Jewish  and  Muslim  communi  ties  issued  a  joint  statement  calling  for  harmony  in  the  wake  of  attacks  on  a  local  syn  agogue  and  mosque.   The  statement  from  the  New  Zealand  Jewish  Council  and  the  Federation  of  Islamic  Associations  of  New  Zealand  said:  “New  Zealand  Muslims   and  Jews  stand  together  against  racism  and  vandalism.  We  are  all  dismayed  by  the  current  turmoil  in  the  Middle  East,  but  we  pray  and  work  for  a  lasting  peace  daily.   “The  vandals  and  bigots  are  a  tiny  but  vocal  minority,  and  we  know  that  our  many  friends   are  ashamed  of  such  acts  occurring  in  New  Zealand.”   Last  week,  Victorian  Mus  lim  leader  Sheikh  Fehmi  Naji   El-imam  and  former  Islamic   Council  of  Victoria  president   Yasser  Soliman  came  under  fire  from  Jewish  leaders  for  allegedly  praising  Hezbollah  “freedom  fighters”  at  a  pro  Lebanese  rally  in  Melbourne.   A  Jewish  and  a   Muslim  teenager   dance  at  the  launch  of  Embracing  Youth  In  April.  Despite   public  support  for  Hezbollah  from  some  Muslim   leaders,  Inter-faith  Initiatives  are   continuing. ",2006-08-11
"  WAIT  FOR  DEMOCRACY   PRESIDENT  George  W  Bush’s  call  for  Arab,  Middle-Eastern  countries  to  democratise  and  rid  themselves  of  tyrannical  regimes  after  the  liberation  of  Iraq  might  seem  to  be  a  propitious  notion  for  Israel  but  could  be  just  utopian  in  its  outlook.   As  was  witnessed  in  Algeria,  and  to  some  degree  Turkey,  with  democratic  elections  in  some  Muslim  countries,   there  is  a  strong  possibility  that  the  undercurrent  of  resentment  felt  by  the  Muslim  masses  will  bring  to  power  hardline,  fanatical-Muslim  political  parties  hell  bent  on  turning  their   “One  of  the  saddest  things  these  days  is  the  number  of  Jews  who  hide  their  faith  in  so  many   different  ways.”   J  APTERMAN   countries  into  Muslim  republics  like   Iran.   In  the  Palestinian  elections,  Hamas,  the  fanatical  terrorist  group,  is  participating  in  the  elections  with  a  strong  support  base  in  the  Gaza  Strip.  Hamas  has  stated  many  times  that  it  supports  the  destruction  of  the  Jewish  State.  And  if  Egypt  ever  held  a  truly  free  election  without  government  intervention,  would  we  see  the  once  outlawed  Muslim  Brotherhood  mak-   ing  a  political  comeback  that  would  pose  a  real  threat  to  Egypt’s  fragile  peace  with  Israel?   The  Weimar  Republic  of  Germany  of  the  late  1920s  and  early  ’30s  was  free  and  democratic  -  but  the  German   people  voted  for  an  evil  and  despica-  ble  regime  led  by  history’s  worst  mass  murderer,  Adolph  Hitler.   Before  Arab  governments  hold  democratic  general  elections,  there  must  be  a  change  in  their  constitution  that  separates  church  from  the  state.  There  has  to  be  a  secular  state  with  the   rule  of  law  and  human  rights  being   written  in  its  constitution.  These   changes  cannot  be  imposed  from  any  outside  powers;  the  Arab  masses  must  decide  if  they  want  to  live  like  most  of   the  civilised  world.   Then  and  only  then,  we  can  believe  in  truly  democratic  and  free  elections   in  the  Arab  world  without  the  omi-   nous  Muslim  fanatical  parties  hijack-  ing  the  elections.   URI  BUTNARU  North  Bondi,  NSW ",2006-01-27
"  Prayers  answered  at  Williams   RAAF  Base  Williams  has  sent  a  powerful  message  of  support  to  its  diverse  population  with  the  long-awaited  opening  of  the  base's  Muslim  Prayer  Room  last  month.   According  to  Defence  International  Training  Centre  (DITC)  Executive  Officer/Support  Flight  Commander,  SQNLDR  Peter  Vinnic-Clark,  the  base  plays  host  to  a  large  number  of  Muslim  believers.  ""In  addition  to  a  number  of  staff  from  across  the  base,  DITC  trains  dozens  of  Muslim  students  among  the  700  students  from  40  countries  that  it  trains  annually,""  he  said.  ""The  opening  of  this  dedicated  facility  sends  a  strong  signal  that  the  ADF  is  serious  about  its  obligations  to  its  diverse  workforce  and  that  we  genuinely  try  to  meet  people's  cul  tural  and  religious  needs.""  RAAF  Base  Williams  had  been  without  a  prayer  room  since  the  clo  sure  of  the  old  Chaplaincy  Centre  in  2005,  so  the  refurbishment  of  this  surplus  building  has  been  much  anticipated.  The  Muslim  Prayer  Room  has  been  outfitted  with  a  large  room  for  prayers  and  other  services  and  a  smaller  room  with  dedicated  facili  ties  for  the  necessary  ablutions  com  pleted  before  prayer.  SQNLDR  Vinnic-Clark  said  feedback  from  staff  and  students  has  been  very  positive.  ""The  feed  back  we  received  when  it  was  just   a  proposal  was  extremely  good  and,  now  that  it  is  open  and  in  use,  eve  ryone  is  delighted,""  he  said.  Officer  Commanding  Ground  Training  Wing,  GPCAPT  Robert  Cooper,  officially  opened  the  new  facility,  assisted  by  Indonesian  Army  Captain  Ro'is  Nahrudin,  who  was  involved  in  the  development   of  the  project.  Local  Muslim  cleric  Sheikh  Caesse  was  an  integral  part  of  the  ceremony,  reciting  a  prayer  from  the  Qur'an.  DITC  is  the  first  port-of-call  for  most  foreign  military  students  that  train  with  the  ADF  or  those  that  have  come  to  Australia  on  university  scholarships.   BELIEVERS:  Muslim  students  from  DITC  using  the  new  prayer  room,  from  left,  CAPT  Ro'is  Nahrudin  (Indonesia),  COL  Modjo  Basuki  (Indonesia),  SQNLDR  Yaqoob  Saif  Salim  Al-Fahdi  (Oman),  MAJ  Arifien  Siahrir  (Indonesia)  and  COL  Mahjoub  Ali  Mahioub  Al-   Maharmeh  (Jordan).   Photo  courtesy  of  SQNLDR  Peter  Vinnic-Clark ",2006-09-07
"  RECOGNISE  THE  DEFICIENCY   WITH  respect  to  your  editorial  (AJN  (7/9):  I  wish  to  take  you  up  on  your  premise  that  communication  with  “moderate”  Muslims  can  set  the  tone  for  peaceful  coexistence  and  mutual  respect  between  Muslim  communities  and  non-Muslim  ones.   There  is  a  fundamental  difference  in  outlook  between  Judaism  and  Christianity  on  the  one  hand,  and  Islam  on  the  other.  In  the  former,  there  can  be  mutual  respect  and  recognition  of  an  outsider  without  compromising  one’s  beliefs;  in  the  lat  ter,  the  basic  beliefs  preclude  this.  In  order  for  a  Muslim  to  be  truly  a  mod  erate,  liberalised,  western-minded  individual,  they  must  subvert  their   beliefs  since  Islam  does  not  afford  full  recognition  to  the  non-believer.   If  a  Muslim  is  to  be  true  to  his  cul   ture  and  heritage  and  at  the  same  time   assume  moderation  in  his  relations   with  the  outside  world,  s/he  is  likely  to  have  to  adopt  a  schizophrenic  per  sona.  The  only  real  way  forward  is  for  the  Islamic  clergy  to  recognise  this  deficiency  and  put  their  heads  togeth  er  to  actively  do  something  about  it.   DAVID  TRAVERS  StKilda  East,  Vic ",2006-09-22
"  US  HOLOCAUST  MUSEUM  SLAMMED   NATHAN  GUTTMAN   WASHINGTON  -  A  group  of  Ameri-  can  Jewish  activists  has  launched  a  campaign  aimed  at  getting  the  US   Holocaust  Memorial  Museum  to   recognise  the  antisemitic  actions  by  Arab  and  Muslim  leaders  during  World  War  II  and  to  take  a  leading  role  in  fighting  antisemitism  in  the  Arab   world.   The  group,  “Holocaust  Museum  Watch”,  points  to  the  feet  that  the  museum,  funded  by  the  US  Govern-  ment,  has  never  presented  an  exhibit  or  sponsored  an  event  dealing  with   Muslim  antisemitism  or  with  the  fete  of  the  Jews  in  Arab  countries  during   the  Holocaust   “The  absence  of  these  programs  is  a  failure  of  the  museum  and  an  obscene   dereliction  of  its  ways,”  said  chair-   woman  Carol  Greenwald.   The  demand  of  the  activists  is  focused  on  three  issues:  the  coopera-  tion  of  Jerusalem’s  grand  mufti,  Haj  Amin  al-Husseini,  with  the  Nazi   The  Hall  of  Witness  at  the  US  Holocaust  Memorial  Museum.   Photo:  Alan  Gilbert   regime;  the  anti-Jewish  pograms  in  Arab  countries  during  World  War  II,  mainly  the  Farhud  in  Baghdad;  and  the  current  rise  of  antisemitism  in  the  Arab  and  Muslim  world.   The  group  is  trying  to  get  the  museum,  part  of  whose  mission  is  to  fight  hate  and  genocide,  to  speak  out  against  modern  Arab  and  Muslim  antisemitism,  specifically  the  latest   remarks  of  Iranian  President  Mah-   moud  Ahmadinejad  calling  for  the   destruction  of  the  State  of  Israel.   JERUSALEM  POST ",2006-01-27
"  A  different  approach   IT  is  true,  unfortunately,  that  an  overwhelming  majority  of  terrorists  are   Muslims.  The  inverse,  of  course  -  that  an  overwhelming  majority  of  Mus  lims  are  terrorists  -  is  an  absolute  fallacy.   Thus,  while  one  can  appreciate  the  concern  that  security  agencies  have  about  Muslim  communities  harbouring  potential  terrorist  cells,  any  singling  out  of  Muslims  as  such,  and  any  call  for  Muslims  to  combat  terrorism  by  abandoning  their  religion,  culture  or  heritage,  is  inherently  counterproduc  tive.  It  can  only  foster  collective  resentment  that  acts  as  a  breeding  ground  for   would-be  terrorists.   Thus,  we  concur  with  Jewish  officials  who  this  week  expressed  unease  about  statements  made  by  Prime  Minister  John  Howard  that  publicly  casti  gate  the  Muslim  community  and  urge  it  to  integrate.  Jews,  more  than  others,  should  instinctively  wince  when  an  elected  leader  singles  out  a  distinct  minor  ity  for  criticism.   The  Australian  Muslim  community  indeed  harbours  troubling  pockets  of  extremism,  and  its  leadership  has  often  disappointed  by  adopting  the  most  harsh  anti-Israeli  rhetoric  and  failing  to  speak  out  unequivocally  against  ter   ror.   Nonetheless,  and  until  proven  otherwise,  the  overwhelming  majority  of  the  390,000  Australian  Muslims  should  be  viewed  as  loyal  and  hard-working,  and  are  highly  appreciative  of  their  chance  to  build  a  new  life  in  the  “lucky  country”.  We  therefore  concur  with  their  call  for  politicians  to  cease  playing  to  the  populist  political  gallery  and  to  desist  from  ostracising  the  entire  Muslim  community.  The  War  on  Terror  requires  not  only  guns,  ammunition  and  counter-terror  measures,  but  wise  counsel,  calm  heads  and  cooler  rhetoric  as  well. ",2006-09-08
"  Hamas:  a  beginner’s  guide   JTA  STAFF   HAMAS,  which  will  form  the  next  Palestinian  Authority  Government,  has  an  ideology  that  is  based  on  the  destruction  of  Israel  through  jihad,  or  Muslim  “holy  war”.  The  group’s  1988  charter  states:  “Israel  will  exist  and  will  continue  to  exist  until  Islam  will  oblit  erate  it,  just  as  it  obliterated  others   before  it.”   The  charter  adds  that  the  territory   of  Israel  is  “Islamic  Waqf  ’  -  that  is  part  of  the  Muslim  religious  trust,  which  cannot  be  given  to  non-Muslims  -  and  that  “the  law  governing  the  land  of  Palestine  is  the  Islamic  Sharia”,  or  Mus  lim  law.   Hamas  has  its  origins  in  the  Mus  lim  Brotherhood,  a  fundamentalist  Muslim  group  founded  in  Egypt  in  the  first  half  of  the  20th  century.  The  brotherhood  inspired  Hamas  founder   Sheikh  Ahmed  Yassin’s  notion  that  Israel  is  Islamic  land  whose  ownership  is  not  negotiable.   Sheikh  Yassin  founded  the  Islamic  Centre  in  the  Gaza  Strip  in  the  1970s,  turning  it  into  a  major  religious  organ  isation  and  laying  the  groundwork  for  a  network  of  social  and  welfare  institu  tions  that  increased  the  movement’s  popularity.  He  continued  to  absorb  the   violent  and  nationalist  ideas  of  the  Muslim  Brotherhood,  and  gradually  shifted  the  group’s  focus  from  welfare  to  violence.  That  paved  the  way  for  the  founding  of  Hamas  —  which  means  “zeal”  in  Arabic,  and  is  an  acronym  for  the  Islamic  Resistance  Movement  -  after  the  first  intifada  began  in  1987.   One  of  the  most  formative  experi  ences  for  Hamas  was  the  deportation  of  400  of  its  activists  to  Lebanon  in  1992  by  then  prime  minister  Yitzhak  Rabin.  The  move  gained  Hamas  inter  national  exposure  and  enormous  pop  ularity  in  the  territories.   Hamas  began  using  suicide  bombers  as  a  weapon  in  1994  and  since  has  carried  out  at  least  60  such  attacks;  many  more  have  been  stopped  by  Israeli  security  forces.  The  group  began  launching  rockets  at  Israeli  tar  gets  in  2001,  using  crude  Kassam  rock  ets  to  shell  Israeli  towns  in  the  Negev,  notably  Sderot.   The  group’s  attacks  have  killed  hundreds  of  Israeli  civilians  in  the  past  five  years  alone,  prompting  Israeli  legal  and  military  responses.  The  United   A  Hamas  activist  holds  an  election  flier  with  a  photo  of  Hamas  founder  Sheikh   Ahmed  Yassin  after  Hamas’  stunning  win  in  last  week’s  elections.  Photo:  JTA   States,  Australia  and  the  European  Union  consider  Hamas  a  terrorist   organisation.  During  the  second  intifada,  the  Israel  Defence  Forces  began  targeting  Hamas  leaders  for   assassination.  Sheikh  Yassin  was  killed  in  March  2004  by  an  Israeli  helicopter  gunship.  Abdel  Aziz  Rantissi,  who  was  appointed  Hamas  head  in  Yassin’s  place,  was  assassinated  a  month  later.   The  group’s  popularity  is  partly   based  on  its  social-service  worK.   Hamas  funds  educational,  medical  and  welfare  programs,  though  the  group  is  accused  of  using  the  educa  tional  program  to  spread  anti-Israel  and  extremist  Islamic  propaganda  to  children.  Hamas  also  attempted  to  take  credit  for  Israel’s  2005  withdrawal  from  Gaza  and  parts  of  the  West  Bank. ",2006-02-03
"  SLANDEROUS  REMARKS   BY  George,  I  don’t  think  Waverley  Mayor  George  Newhouse  is  being  fair  in  his  criticism  of  our  Jewish  schools’  lack  of  participation  in  EmbRACE  Harmony  Forum  in  Randwick  (AJN  10/11).   Firstly  and  most  importantly,  the  forum  was  held  on  a  Friday,  a  day  in  which  Jewish  schools  finish  earlier  in  preparation  for  Shabbat,  so  the  momentous  task  of  organising  bus  loads  of  kids  to  schlep  up  the  road  would  be  a  disaster,  given  the  time   frame.   Secondly,  Jewish  schools  -  especially  Moriah  College  as  evidenced  by  the  front  cover  of  the  AJN  on  November  10  -  constantly  meet  with  Muslim  stu  dents  and  hold  interaction  gatherings  whereby  Jewish  kids  and  Muslim  stu  dents  just  sit  and  talk  to  one  another,  breaking  down  barriers.   So  for  George  Newhouse  to  cast  a  wide  net  that  envelops  all  and  sundry  is  really  not  justified,  because,  even   I  after  all  the  insults  and  antisemitic  ||  barbs  hurled  against  the  Jewish  com  4l  mumty  in  Sydney  by  the  controversial  |  Sheikh  Tajeddin  al-Hilaly  of  Lakemba   Mosque  over  the  last  20  years,  our  yl  schools  have  tried  to  bridge  the  gap  p;  between  Jewish  and  Muslim  teenagers,  p  I  believe  the  Jewish  schools  and  |  especially  the  students  should  receive  |  an  unconditional  apology  from  $  Newhouse  for  his  slanderous  remarks.   DAVID  CASHREIN   Crows  Nest,  NSW ",2006-11-17
"  BORN-in  Staten  island  as  Ross  Filler,  this,  MG  and  producer  appeared  on  the  199?  Wu-Tang  Killa  Bees:  The  Swarm  compilation  with  his   track  Never  Again,  a  song  about  ihe.  Holocaust.   This  track  remains  his  best-known  work,  and  ?  appeared  on  his  debut  album  The  Genuine  Article.  He  also  has  a  song  entitled  A  Muslim  &amp;  A  Jew  which  features  Remedy  and  Muslim  Wu  Tang  member  Ciivaringz  rapping  about  their  respective  sides  in  the  Palestinian  and  Israel  :   conflict.  ’ ",2006-04-21
"  DANES  EXCLUDE  ISRAEL   COPENHAGEN  -  A  cultural  festival  on  the  Middle  East  in  Copenhagen  has  drawn  criticism  for  failing  to  include  Israel.  According  to  the  Danish  daily  newspaper  Berlingske  Tidende,  Images  of  the  Mid  dle  East”  aimed  to  improve  Denmark’s  reputation  in  the  Arab  world  following  controversial  cartoons  depicting  the  Muslim  prophet  Mohammad  led  to  worldwide  Muslim  protests,  some  of  them  violent  The  paper  reported  that  the  Saudi  royal  family,  a  main  sponsor  together  with  the  Danish  Government,   insisted  on  leaving  out  Israelis.   JYA ",2006-09-01
"  ‘UNIVERSAL’  ANTI-JEWISH  SENTIMENTS   NEW  YORK  -  Anti-Jewish  sentiment  is  nearly  universal  in  Jordan  and  Egypt,  a  new  survey  found.  Some  98  per  cent  of  respondents  in  Jordan  and  97  per  cent  in  Egypt  -  two  Arab  countries  that  have  made  peace  with  Israel  -  har  boured  anti-Jewish  feelings,  while  neg  ative  feelings  about  Jews  were  found  to  be  “overwhelming""  in  other  Muslim  countries,  surveyed  as  part  of  the  Pew  Global  Attitudes  Project  for  2006,  the  New  York  Times  reported.  Other  Mus  lim  nations  surveyed  included  Indone  sia,  Nigeria,  Pakistan  and  Turkey.   JIA ",2006-06-30
"  NCJWA  launches  interfaith  series   THE  National  Council  of  Jewish  Women  of  Australia  (NCJWA)  launched  its  inaugural  Transcultural  Writing  and  Media  series,  which  was  held  at  Council  House  last  week  to  mark  the  International  Day  of  Peace.  The  function  was  run  in  conjunction  with  the  Muslim  Women’s  National  Network  Australia  and  saw  more  than  50  people  attend.  At  the  event,  the  Canadian-Muslim  film  Under  the  S/&amp;lt;y  screened  and  a  one-hour  panel  discussion  followed.  The  panel’s  chair  was  Penelope  Toltz  of  Friends  of  ABC.  The  NCJWA  series  is  sponsored  by  Rotary  Club  of  Bondi  Junction. ",2006-09-15
"  DENOUNCE  TERRORISM   MARK  Baker,  in  his  article  on  Islamo  phobia  (AJN  24/3),  fails  to  emphasise   that  the  real  solution  to  end  Islamo  phobia  is  for  Islamic  leaders  and   Islamic  communities  all  over  the  world  to  denounce  all  forms  of  terrorism.   Our  failure  to  distinguish  between  “a  fundamentalist  radical  ideology  and  the  broader  population  of  Muslims”  (although  not  appropriate)  is  a  direct   result  of  Islamic  communities  not   strongly  disparaging  terrorism  by  their   Muslim  brothers  around  the  world.  When  the  world  hears  the  cries  of  the   Muslim  people  begging  their  brothers  to  put  an  end  to  the  violence,  Islamo  phobia  will  cease  to  exist!   DOVID  GLUCK  Bondi  North,  NSW ",2006-03-31
"  NCJWA  visits  Auburn  mosaue   SEVENmembers  of  the  National  Council  of  Jewish  Women  of  Australia  (NCJWA)  were  invited  to  visitthe  Auburn  Mosque  recently,  as  part  of  the  federally-funded  ""Building  Bridges”  project.   They  joined  more  than  100  women  .from  tine  National  Gbuncil  of  Women  of  NSW  and   V-  -  ~   the  Pan-Pacific  and  South-East  Asia  Women's  Association  of  Australia  NSW  groups  on  a  guided  tour  of  the  mosque,  followed  by  a  TurWsh  luncheon  at  a  local   restaurant.   The  Muslim  Women’s  National  network  of  Austraiia  hosted  the  event.  NCJWA  is  hoping  to  host  a  similar  event  involving  Muslim  and  Christian  women  next  year. ",2006-12-22
"  Jews  accuse  PM  of  alienating   Aussie  Muslims   MARK  FRANKLIN   SENIOR  Jewish  figures  have  accused  the  Howard  Government  of  alienat  ing  Australia’s  Islamic  community  by  urging  Muslims  to  integrate  more  speedily  into  Australian  society.   Rabbi  Jeremy  Lawrence,  of  Syd  ney’s  Great  Synagogue,  told  the  AJN  this  week;  “It’s  not  helpful  to  make  public  remarks  suggesting  deficiencies  in  the  integration  of  a  community.   “It  is  important  that  faith  groups  and  ethnic  minorities  feel  _   they  are  able  to  remain  true  to  their  cultures  and  traditions  within  the  society  in  which  they  have  chosen  to  live”   Members  of  the  Jewish  commu  nity  urged  caution  and  sensitivity  after  after  Prime  Minister  John  Howard  accused  a  “small  section  of  the  Islamic   population”  of  demonstrating  an  unwillingness  to  integrate.   Howard  said  integration  included  “speaking  English  as  quickly  as  possi  ble”  and  “embracing  Australian  val  ues”,  which  he  said  required  “women  to  be  treated  fairly  and  equally”.   Earlier  this  week,  Treasurer  Peter  Costello  also  weighed  into  the  debate,  calling  on  Muslim  leaders  to  take  greater  steps  to  renounce  terrorism.   However,  Australian  Muslim  lead  ers  have  lashed  out  at  the  government,  calling  the  PM’s  remarks  “offensive”.   B’nai  B’rith  Anti-Defamation  Commission  chairman  Dr  Paul  Gard  ner  criticised  the  government  for  sin   gling  out  the  Islamic  community.  “The  same  certainly  applies  to  immigrants  from  the  former  Soviet  Union  or  from  Indonesia,  for  example,”  he  said.   Australia/Israel  &amp;  Jewish  Affairs  Council  director  of  community  and  international  affairs  Jeremy  Jones  said  Islamic  integration  is  important  for  a  harmonious  society,  but  that  the  gov  ernment  should  take  steps  to  assist  by  providing  educational  programs.  “Politicians  and  media  need  to  be  aware  that  if  the  debate  is  not  clearly   structured  in  now  everyoody   can  feel  better  engaged  with  each  other...  then  we  run  the  risk  that  bigots  and  those   who  seek  to  do  damage  to  Australian   social  harmony  will  feel  empowered.”   But  Executive  Council  of  Aus   tralian  Jewry  president  Grahame  Leonard  said:  “In  principle  [Howard]  is  correct  and  it  applies  to  all  new  immigrants  to  Australia.  But  we  need  to  understand  that  it  often  takes  a  gen  eration  or  more  for  effective  integra  tion  to  happen  ”   Last  month,  the  Muslim  commu  nity  criticised  the  government  for  its  support  of  Israel  in  the  war  in  Lebanon.  Earlier  this  year,  Costello  angered  Muslims  when  he  said  there  was  no  place  in  Australia  for  tradi  tional  Muslim  (sharia)  law.  There  are  about  390,000  Muslims  in  Australia.   Editorial ",2006-09-08
"  INDIAN  TENNIS  STAR  REBUFFS  ISRAELI   AN  Indian  tennis  player  said  she  won't  play  doubles  with  an  Israeli  for  fear  of  angering  Muslims.  Sania  Mirza,  the  39th-ranked  female  player  in  the  world,  said  she  feared  violent  protests  by  India's  Muslim  community  if  she  teamed  up  with  Shahar  Peer  at  last  week's  Bangalore  Open,  Yediot  Achronofs  Ynet  website  reported.  Mirza  cited  similar  fears  in  declining  to  play  with  Peer  at  the  Australian  Open  last  month.  In  contrast,  a  Pakistani  Muslim  man  has  played  with  an  Israeli  doubles   partner,  with  no  repercussions.   JTA   Indian  tennis  player  Sanla  Mlrza  says  she  won’t  play  doubles  with  Israeli  Shahar  Peer  for  fear  of  angering  Muslims. ",2006-02-24
"  TRUE  FRIEND   DR  Paul  Gardner  (AJN  8/9)  criticised  the  government  for  singling  out  the  Islamic  community,  pointing  out  that  other  communities  had  problems.   He  neglected  to  inform  us  who  among  the  other  communities  had  planned  to  attack  Australia.   The  Jewish  community,  having  suffered  more  than  any  other,  has  a  duty  to  stand  up  for  rights  of  others.  We  have  a  right  to  even  criticise  our  friends.  The  question  though  is  whether  the  friendship  with  the  Mus  lim  community  is  genuine  if  we  dare   not  be  honest  in  our  concerns  about  the  attitudes  of  a  few  of  them.   John  Howard  is  a  friend  of  the  Jew   ish  community.  He  is  a  true  friend  of  the  Muslim  community  in  suggesting  to  them  how  to  better  their  integra   taon.   PAUL  WINTER  Chatswood,  NSW ",2006-09-22
"  NO  HILALY,  PLEASE   I  AM  writing  to  you  with  respect  to  the  coverage  in  the  AJN  of  the  Holocaust  documentary  screening  of  Desperate  Hours  that  took  place  on  August  13,   and  Youth  Encounters  on  November  6.   Over  the  last  three  years,  the  Affinity  Intercultural  Foundation  and  NSW  Jewish  Board  of  Deputies  as  well  as  various  synagogues  and  Jewish  community  groups  have  made  signifi  cant  improvements  to  Muslim-Jewish  relations  in  particular  and  the  inter  faith  dialogue  movement  in  general.   Back  in  August,  in  the  shadow  of  the  Israeli-Lebanese/Hezbollah  con  flict,  we  went  ahead  with  the  Desperate  Hours  program,  with  considerable  risks  for  the  reputation  of  our  organi  sation  within  the  Muslim  community.  The  event  had  nothing  to  do  with   Sheikh  Tajeddin  al-Hilaly,  but  the  headline  “No  Hilaly  at  ‘positive’  inter  faith  function”  was  used  (AJN  18/8).  The  same  line  of  linking  Sheikh  Hilaly   to  our  Youth  Encounters  event  was   done  with  the  headline  “Despite  Hilaly,  youth  engage  with  Islam”  (AJN  10/11).   I  respect  your  freedom  to  cover  any  news  you  may  deem  appropriate;  nev  ertheless  unless  we  have  written  guar  antee  from  you  that  future  coverage  of  our  inter-faith  programs  involving  Muslims  and  Jewish  communities  are  not  going  to  be  linked  to  Sheikh  Hilaly,  I  will  be  asking  our  Jewish  partners  not  to  invite  your  paper  or  advertise  in  your  paper  from  our  project  funds.   I  sincerely  hope  that  it  does  not   come  to  this  as  there  is  a  lot  to  be  done   to  improve  peace  and  harmony  in  our  society  where  sincere  Muslim  and  Jew  ish  individuals  and  organisations  have  to  play  a  key  part  Going  backward  is  the  last  thing  that  we  all  should  want   MEHMET  OZALP  President,  Affinity  Intercuitural  Foundation ",2006-11-24
"  GREATEST  FRIEND   ONCE  again  our  PM,  John  Howard,  along  with  Alexander  Downer  and  Peter  Costello,  have  shown  that  it  is  actions  and  not  rhetoric  that  counts  when  it  comes  to  supporting  Israel  -  regardless  if  it  means  losing  votes  from  the  Aus  tralian  Muslim/Arab  community  and   their  supporters,  who  are  far  more  numerous  than  the  pro-Zionist  Jews.   The  latest  Arab/Muslim-backed  UN  resolution  against  Israel’s  offensive  in  Gaza  was  opposed  by  Australia,  the   USA  and  Micronesia  because  the  reso  lution  was  so  one-sided.   The  previous  Arab/Muslim  backed,  one-sided  UN  resolution  against  Israel’s  defensive  wall  was  also  opposed  by  Australia,  the  USA  and  Micronesia  —  and  this  was  criticised  by  Kevin  Rudd  who,  when  asked  how  Labor  would  have  voted,  stated  that  Labor  would  have  abstained.   John  Howard  will  go  down  in  his  tory  as  Israel’s  greatest  friend!   MICHAEL  BURD   Toorak,  Vic ",2006-12-01
